Timestamp,Average Viewers,Live Views,New Followers,Chatters,Chat Messages,Ad Breaks,New Subscriptions,Clips Created,Clip Views,Reactions Hype,Reactions Funny,Reactions Love,Reactions Whaaat?,Reactions Oh No!
11:54 AM,8,2,0,0,0,0,0,0,0,0,0,0,0,0
11:55 AM,7,2,0,1,1,0,0,0,0,0,0,0,0,0
11:56 AM,8,2,0,1,1,0,0,0,0,0,0,0,0,0
11:57 AM,8,0,0,2,3,0,0,0,0,0,0,0,0,0
11:58 AM,7,1,0,1,2,0,0,0,0,0,0,0,0,0
11:59 AM,7,0,0,1,1,0,0,0,0,0,0,0,0,0
12:00 PM,7,0,0,3,8,0,0,0,0,0,0,0,0,0
12:01 PM,6,1,0,1,2,0,0,0,0,0,0,0,0,0
12:02 PM,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12:03 PM,6,0,0,0,0,0,0,0,0,0,0,0,0,0
12:04 PM,6,1,0,0,0,0,0,0,0,0,0,0,0,0
12:05 PM,8,1,0,2,3,0,0,0,0,0,0,0,0,0
12:06 PM,8,0,0,1,1,0,0,0,0,0,0,0,0,0
12:07 PM,7,2,0,0,0,0,0,0,0,0,0,0,0,0
12:08 PM,7,2,0,1,2,0,0,0,0,0,0,0,0,0
12:09 PM,11,1,0,1,1,0,0,0,0,0,0,0,0,0
12:10 PM,10,2,0,0,0,0,0,0,0,0,0,0,0,0
12:11 PM,10,0,0,1,1,0,0,0,0,0,0,0,0,0
12:12 PM,10,2,0,0,0,0,0,0,0,0,0,0,0,0
12:13 PM,11,0,0,0,0,0,0,0,0,0,0,0,0,0
12:14 PM,9,0,0,0,0,0,0,0,0,0,0,0,0,0
12:15 PM,10,1,0,0,0,0,0,0,0,0,0,0,0,0
12:16 PM,8,0,0,1,1,0,0,0,0,0,0,0,0,0
12:17 PM,9,1,0,0,0,0,0,0,0,0,0,0,0,0
12:18 PM,12,2,0,0,0,0,0,0,0,0,0,0,0,0
12:19 PM,24,6,0,1,1,0,0,0,0,0,0,0,0,0
12:20 PM,17,1,0,1,3,0,0,0,0,0,0,0,0,0
12:21 PM,17,1,1,1,1,0,0,0,0,0,0,0,0,0
12:22 PM,18,2,0,0,0,0,0,0,0,0,0,0,0,0
12:23 PM,18,0,0,0,0,0,0,0,0,0,0,0,0,0
12:24 PM,20,1,0,1,1,0,0,0,0,0,0,0,0,0
12:25 PM,18,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26 PM,15,1,0,0,0,0,0,0,0,0,0,0,0,0
12:27 PM,15,0,0,0,0,0,0,0,0,0,0,0,0,0
12:28 PM,15,0,0,1,1,0,0,0,0,0,0,0,0,0
12:29 PM,12,2,0,0,0,180,0,0,0,0,0,0,0,0
12:30 PM,17,1,0,0,0,0,0,0,0,0,0,0,0,0
12:31 PM,15,0,0,0,0,0,0,0,0,0,0,0,0,0
12:32 PM,18,2,0,0,0,0,0,0,0,0,0,0,0,0
12:33 PM,16,0,0,0,0,0,0,0,0,0,0,0,0,0
12:34 PM,14,0,0,2,3,0,0,0,0,0,0,0,0,0
12:35 PM,13,0,0,1,2,0,0,0,0,0,0,0,0,0
12:36 PM,13,1,0,0,0,0,0,0,0,0,0,0,0,0
12:37 PM,14,0,0,0,0,0,0,0,0,0,0,0,0,0
12:38 PM,15,1,0,0,0,0,0,0,0,0,0,0,0,0
12:39 PM,14,2,0,0,0,0,0,0,0,0,0,0,0,0
12:40 PM,18,2,0,0,0,0,0,0,0,0,0,0,0,0
12:41 PM,15,1,0,0,0,0,0,0,0,0,0,0,0,0
12:42 PM,14,2,0,0,0,0,0,0,0,0,0,0,0,0
12:43 PM,14,1,0,0,0,0,0,0,0,0,0,0,0,0
12:44 PM,14,1,0,0,0,0,0,0,0,0,0,0,0,0
12:45 PM,15,0,0,0,0,0,0,0,0,0,0,0,0,0
12:46 PM,15,1,0,0,0,0,0,0,0,0,0,0,0,0
12:47 PM,15,1,0,0,0,0,0,0,0,0,0,0,0,0
12:48 PM,14,3,0,0,0,0,0,0,0,0,0,0,0,0
12:49 PM,17,0,0,0,0,0,0,0,0,0,0,0,0,0
12:50 PM,18,0,0,0,0,0,0,0,0,0,0,0,0,0
12:51 PM,16,1,0,0,0,0,0,0,0,0,0,0,0,0
12:52 PM,15,1,0,0,0,0,0,0,0,0,0,0,0,0
12:53 PM,12,0,0,0,0,0,0,0,0,0,0,0,0,0
12:54 PM,15,0,0,0,0,0,0,0,0,0,0,0,0,0
12:55 PM,15,0,0,0,0,0,0,0,0,0,0,0,0,0
12:56 PM,15,0,0,0,0,0,0,0,0,0,0,0,0,0
12:57 PM,12,0,0,0,0,0,0,0,0,0,0,0,0,0
12:58 PM,14,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59 PM,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1:00 PM,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1:01 PM,13,1,0,0,0,0,0,0,0,0,0,0,0,0
1:02 PM,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1:03 PM,15,2,0,0,0,0,0,0,0,0,0,0,0,0
1:04 PM,13,1,1,0,0,0,0,0,0,0,0,0,0,0
1:05 PM,14,1,0,0,0,0,0,0,0,0,0,0,0,0
1:06 PM,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1:07 PM,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1:08 PM,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1:09 PM,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1:10 PM,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1:11 PM,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1:12 PM,11,2,0,0,0,0,0,0,0,0,0,0,0,0
1:13 PM,11,1,0,0,0,0,0,0,0,0,0,0,0,0
1:14 PM,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1:15 PM,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1:16 PM,11,1,0,0,0,0,0,0,0,0,0,0,0,0
1:17 PM,13,2,0,0,0,0,0,0,0,0,0,0,0,0
1:18 PM,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1:19 PM,12,3,0,0,0,0,0,0,0,0,0,0,0,0
1:20 PM,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1:21 PM,9,2,0,0,0,0,0,0,0,0,0,0,0,0
1:22 PM,12,1,0,1,2,0,0,0,0,0,0,0,0,0
1:23 PM,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1:24 PM,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1:25 PM,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1:26 PM,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1:27 PM,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1:28 PM,13,1,0,0,0,0,0,0,0,0,0,0,0,0
1:29 PM,10,1,0,1,1,0,0,0,0,0,0,0,0,0
1:30 PM,12,0,0,1,3,0,0,0,0,0,0,0,0,0
1:31 PM,13,1,1,1,2,0,0,0,0,0,0,0,0,0
1:32 PM,10,0,0,2,4,0,0,0,0,0,0,0,0,0
1:33 PM,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1:34 PM,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1:35 PM,8,1,0,1,4,0,0,0,0,0,0,0,0,0
